Time,Main_Contract_Price,Sub_Contract_Price,Price_Gap,MA,SDx2,SDx-2,Buy_Symbol,Buy_Price,Sell_Symbol,Sell_Price,Transaction_Type
2020-09-01 14:36:00,3748.0,3858.0,-110.0,-109.88111111111111,-106.17637737968757,-113.58584484253466,TA101,3748.0,TA105,3858.0,Close
2020-09-01 21:29:00,3766.0,3872.0,-106.0,-109.88666666666667,-106.1992768625122,-113.57405647082113,TA105,3872.0,TA101,3766.0,Open
2020-09-01 21:30:00,3762.0,3872.0,-110.0,-109.8861111111111,-106.19939267734705,-113.57282954487516,TA101,3762.0,TA105,3872.0,Close
2020-09-01 21:33:00,3768.0,3874.0,-106.0,-109.88388888888889,-106.19383172490289,-113.57394605287489,TA105,3874.0,TA101,3768.0,Open
2020-09-01 21:34:00,3766.0,3876.0,-110.0,-109.88444444444444,-106.19491992873951,-113.57396896014937,TA101,3766.0,TA105,3876.0,Close
2020-09-01 21:38:00,3768.0,3874.0,-106.0,-109.88111111111111,-106.19080547116496,-113.57141675105726,TA105,3874.0,TA101,3768.0,Open
2020-09-01 21:39:00,3770.0,3880.0,-110.0,-109.88166666666666,-106.19189196570848,-113.57144136762484,TA101,3770.0,TA105,3880.0,Close
2020-09-01 21:59:00,3774.0,3880.0,-106.0,-109.87611111111111,-106.18224882794325,-113.56997339427897,TA105,3880.0,TA101,3774.0,Open
2020-09-01 22:01:00,3774.0,3884.0,-110.0,-109.87555555555555,-106.1799630996847,-113.5711480114264,TA101,3774.0,TA105,3884.0,Close
2020-09-01 22:31:00,3766.0,3872.0,-106.0,-109.85944444444445,-106.16556210247397,-113.55332678641493,TA105,3872.0,TA101,3766.0,Open
2020-09-01 22:33:00,3766.0,3876.0,-110.0,-109.85833333333333,-106.16462082600222,-113.55204584066445,TA101,3766.0,TA105,3876.0,Close
2020-09-01 22:56:00,3764.0,3870.0,-106.0,-109.85,-106.15579857055815,-113.54420142944184,TA105,3870.0,TA101,3764.0,Open
2020-09-01 22:58:00,3760.0,3870.0,-110.0,-109.84944444444444,-106.15473176362184,-113.54415712526705,TA101,3760.0,TA105,3870.0,Close
2020-09-02 09:21:00,3764.0,3870.0,-106.0,-109.84611111111111,-106.15315158683036,-113.53907063539187,TA105,3870.0,TA101,3764.0,Open
2020-09-02 09:22:00,3760.0,3870.0,-110.0,-109.84555555555555,-106.15329080434212,-113.53782030676898,TA101,3760.0,TA105,3870.0,Close
2020-09-02 09:24:00,3762.0,3868.0,-106.0,-109.845,-106.15102271450809,-113.53897728549191,TA105,3868.0,TA101,3762.0,Open
2020-09-02 09:25:00,3762.0,3872.0,-110.0,-109.84444444444445,-106.15116240929417,-113.53772647959472,TA101,3762.0,TA105,3872.0,Close
2020-09-02 09:27:00,3762.0,3868.0,-106.0,-109.84333333333333,-106.1490356314708,-113.53763103519587,TA105,3868.0,TA101,3762.0,Open
2020-09-02 09:28:00,3760.0,3870.0,-110.0,-109.84333333333333,-106.1490356314708,-113.53763103519587,TA101,3760.0,TA105,3870.0,Close
2020-09-02 10:51:00,3774.0,3880.0,-106.0,-109.82388888888889,-106.13249466967427,-113.5152831081035,TA105,3880.0,TA101,3774.0,Open
2020-09-02 10:52:00,3774.0,3884.0,-110.0,-109.82388888888889,-106.13249466967427,-113.5152831081035,TA101,3774.0,TA105,3884.0,Close
2020-09-02 13:31:00,3784.0,3890.0,-106.0,-109.81944444444444,-106.13614420867226,-113.50274468021662,TA105,3890.0,TA101,3784.0,Open
2020-09-02 13:33:00,3780.0,3892.0,-112.0,-109.82,-106.13598754570648,-113.5040124542935,TA101,3780.0,TA105,3892.0,Close
2020-09-02 14:01:00,3782.0,3888.0,-106.0,-109.81,-106.12799733145997,-113.49200266854004,TA105,3888.0,TA101,3782.0,Open
2020-09-02 14:02:00,3780.0,3892.0,-112.0,-109.81111111111112,-106.12887971294407,-113.49334250927816,TA101,3780.0,TA105,3892.0,Close
2020-09-02 14:09:00,3782.0,3888.0,-106.0,-109.80555555555556,-106.1232738521919,-113.48783725891921,TA105,3888.0,TA101,3782.0,Open
2020-09-02 14:10:00,3780.0,3890.0,-110.0,-109.80611111111111,-106.12431588781136,-113.48790633441085,TA101,3780.0,TA105,3890.0,Close
2020-09-02 14:15:00,3784.0,3890.0,-106.0,-109.80444444444444,-106.11998417930388,-113.488904709585,TA105,3890.0,TA101,3784.0,Open
2020-09-02 14:18:00,3786.0,3898.0,-112.0,-109.80277777777778,-106.11806966468822,-113.48748589086733,TA101,3786.0,TA105,3898.0,Close
2020-09-02 14:28:00,3776.0,3882.0,-106.0,-109.79666666666667,-106.11268438122865,-113.48064895210469,TA105,3882.0,TA101,3776.0,Open
2020-09-02 14:29:00,3774.0,3884.0,-110.0,-109.79666666666667,-106.11268438122865,-113.48064895210469,TA101,3774.0,TA105,3884.0,Close
2020-09-02 14:31:00,3778.0,3884.0,-106.0,-109.79444444444445,-106.10854257121741,-113.48034631767149,TA105,3884.0,TA101,3778.0,Open
2020-09-02 14:57:00,3798.0,3908.0,-110.0,-109.75944444444444,-106.04893072334576,-113.46995816554312,TA101,3798.0,TA105,3908.0,Close
2020-09-02 21:02:00,3798.0,3904.0,-106.0,-109.7538888888889,-106.04363477179565,-113.46414300598214,TA105,3904.0,TA101,3798.0,Open
2020-09-02 21:12:00,3802.0,3912.0,-110.0,-109.73944444444444,-106.01996755229894,-113.45892133658995,TA101,3802.0,TA105,3912.0,Close
2020-09-02 21:13:00,3802.0,3908.0,-106.0,-109.73777777777778,-106.01697689144842,-113.45857866410714,TA105,3908.0,TA101,3802.0,Open
2020-09-02 21:29:00,3792.0,3902.0,-110.0,-109.71722222222222,-105.98752013525973,-113.44692430918471,TA101,3792.0,TA105,3902.0,Close
2020-09-03 09:42:00,3786.0,3890.0,-104.0,-109.57333333333334,-105.91273380785736,-113.23393285880931,TA105,3890.0,TA101,3786.0,Open
2020-09-03 09:44:00,3780.0,3890.0,-110.0,-109.57222222222222,-105.91214158104943,-113.23230286339502,TA101,3780.0,TA105,3890.0,Close
2020-09-03 11:28:00,3770.0,3874.0,-104.0,-109.52555555555556,-105.87635807154795,-113.17475303956316,TA105,3874.0,TA101,3770.0,Open
2020-09-03 13:30:00,3762.0,3872.0,-110.0,-109.525,-105.87548256698781,-113.1745174330122,TA101,3762.0,TA105,3872.0,Close
2020-09-03 14:18:00,3754.0,3858.0,-104.0,-109.49055555555556,-105.82676354120616,-113.15434756990496,TA105,3858.0,TA101,3754.0,Open
2020-09-03 14:33:00,3746.0,3856.0,-110.0,-109.48055555555555,-105.81025331722601,-113.1508577938851,TA101,3746.0,TA105,3856.0,Close
2020-09-04 21:03:00,3732.0,3836.0,-104.0,-109.35888888888888,-105.65607565476647,-113.0617021230113,TA105,3836.0,TA101,3732.0,Open
2020-09-04 21:10:00,3732.0,3842.0,-110.0,-109.35444444444444,-105.65231963098063,-113.05656925790825,TA101,3732.0,TA105,3842.0,Close
2020-09-07 09:08:00,3718.0,3822.0,-104.0,-109.31111111111112,-105.61141480317768,-113.01080741904455,TA105,3822.0,TA101,3718.0,Open
2020-09-07 09:09:00,3718.0,3828.0,-110.0,-109.31111111111112,-105.61141480317768,-113.01080741904455,TA101,3718.0,TA105,3828.0,Close
2020-09-07 09:21:00,3718.0,3822.0,-104.0,-109.29833333333333,-105.5884320405472,-113.00823462611946,TA105,3822.0,TA101,3718.0,Open
2020-09-07 09:44:00,3716.0,3826.0,-110.0,-109.27277777777778,-105.55501446223843,-112.99054109331712,TA101,3716.0,TA105,3826.0,Close
2020-09-07 09:45:00,3720.0,3824.0,-104.0,-109.27111111111111,-105.54927486002352,-112.9929473621987,TA105,3824.0,TA101,3720.0,Open
2020-09-07 10:49:00,3718.0,3828.0,-110.0,-109.21277777777777,-105.44499604502332,-112.98055951053223,TA101,3718.0,TA105,3828.0,Close
2020-09-07 10:53:00,3722.0,3826.0,-104.0,-109.20666666666666,-105.4328091500384,-112.98052418329493,TA105,3826.0,TA101,3722.0,Open
2020-09-09 10:32:00,3658.0,3768.0,-110.0,-108.18333333333334,-102.65857786053172,-113.70808880613495,TA101,3658.0,TA105,3768.0,Close
2020-09-09 14:47:00,3646.0,3748.0,-102.0,-108.08666666666667,-102.55005884974129,-113.62327448359206,TA105,3748.0,TA101,3646.0,Open
2020-09-09 22:02:00,3660.0,3768.0,-108.0,-107.99888888888889,-102.4148052524237,-113.58297252535407,TA101,3660.0,TA105,3768.0,Close
2020-09-09 22:35:00,3662.0,3764.0,-102.0,-107.96888888888888,-102.36686929160562,-113.57090848617214,TA105,3764.0,TA101,3662.0,Open
2020-09-09 22:44:00,3660.0,3768.0,-108.0,-107.95944444444444,-102.3525104123471,-113.56637847654179,TA101,3660.0,TA105,3768.0,Close
2020-09-09 22:59:00,3668.0,3770.0,-102.0,-107.94166666666666,-102.32189547152848,-113.56143786180485,TA105,3770.0,TA101,3668.0,Open
2020-09-10 09:01:00,3664.0,3772.0,-108.0,-107.94055555555556,-102.32083094633585,-113.56028016477528,TA101,3664.0,TA105,3772.0,Close
2020-09-11 10:54:00,3620.0,3722.0,-102.0,-107.84166666666667,-102.25979727485317,-113.42353605848017,TA105,3722.0,TA101,3620.0,Open
2020-09-11 11:03:00,3614.0,3722.0,-108.0,-107.82833333333333,-102.25521582258408,-113.40145084408259,TA101,3614.0,TA105,3722.0,Close
2020-09-11 11:16:00,3620.0,3722.0,-102.0,-107.81166666666667,-102.24070336396034,-113.382629969373,TA105,3722.0,TA101,3620.0,Open
2020-09-11 11:20:00,3618.0,3726.0,-108.0,-107.80777777777777,-102.23854320881631,-113.37701234673924,TA101,3618.0,TA105,3726.0,Close
2020-09-11 14:29:00,3620.0,3722.0,-102.0,-107.72611111111111,-102.16936696978182,-113.2828552524404,TA105,3722.0,TA101,3620.0,Open
2020-09-11 14:33:00,3616.0,3724.0,-108.0,-107.72055555555555,-102.16651891344627,-113.27459219766483,TA101,3616.0,TA105,3724.0,Close
2020-09-11 22:01:00,3624.0,3726.0,-102.0,-107.56111111111112,-102.12522799141121,-112.99699423081103,TA105,3726.0,TA101,3624.0,Open
2020-09-11 22:06:00,3624.0,3732.0,-108.0,-107.54944444444445,-102.12926163855258,-112.96962725033632,TA101,3624.0,TA105,3732.0,Close
2020-09-11 22:19:00,3626.0,3728.0,-102.0,-107.52222222222223,-102.13319194106354,-112.91125250338091,TA105,3728.0,TA101,3626.0,Open
2020-09-11 22:40:00,3622.0,3730.0,-108.0,-107.4811111111111,-102.14967169559665,-112.81255052662556,TA101,3622.0,TA105,3730.0,Close
2020-09-16 10:12:00,3658.0,3760.0,-102.0,-107.07055555555556,-102.25162478291102,-111.88948632820009,TA105,3760.0,TA101,3658.0,Open
2020-09-16 13:48:00,3644.0,3752.0,-108.0,-106.95333333333333,-102.02831512116781,-111.87835154549886,TA101,3644.0,TA105,3752.0,Close
2020-09-16 14:22:00,3668.0,3768.0,-100.0,-106.90944444444445,-101.9589556106849,-111.859933278204,TA105,3768.0,TA101,3668.0,Open
2020-09-17 10:34:00,3638.0,3746.0,-108.0,-106.50111111111111,-101.081871968757,-111.92035025346523,TA101,3638.0,TA105,3746.0,Close
2020-09-21 09:23:00,3610.0,3722.0,-112.0,-105.91833333333334,-100.65853756597167,-111.178129100695,TA101,3610.0,TA105,3722.0,Open
2020-09-21 21:03:00,3598.0,3702.0,-104.0,-105.95111111111112,-100.63965091661484,-111.2625713056074,TA105,3702.0,TA101,3598.0,Close
2020-09-21 22:01:00,3588.0,3700.0,-112.0,-105.96722222222222,-100.64732168454542,-111.28712275989902,TA101,3588.0,TA105,3700.0,Open
2020-09-21 22:59:00,3600.0,3706.0,-106.0,-106.07666666666667,-100.54911160474856,-111.60422172858478,TA105,3706.0,TA101,3600.0,Close
2020-09-22 09:00:00,3604.0,3716.0,-112.0,-106.07833333333333,-100.54725365064165,-111.60941301602502,TA101,3604.0,TA105,3716.0,Open
2020-09-22 09:24:00,3618.0,3724.0,-106.0,-106.10555555555555,-100.55422005854011,-111.656891052571,TA105,3724.0,TA101,3618.0,Close
2020-09-22 09:42:00,3612.0,3724.0,-112.0,-106.12777777777778,-100.55911798337272,-111.69643757218284,TA101,3612.0,TA105,3724.0,Open
2020-09-22 09:47:00,3616.0,3722.0,-106.0,-106.13388888888889,-100.56380789943627,-111.70396987834151,TA105,3722.0,TA101,3616.0,Close
2020-09-22 09:59:00,3612.0,3724.0,-112.0,-106.14555555555556,-100.56189654008594,-111.72921457102518,TA101,3612.0,TA105,3724.0,Open
2020-09-22 10:34:00,3614.0,3720.0,-106.0,-106.17166666666667,-100.57228691297477,-111.77104642035856,TA105,3720.0,TA101,3614.0,Close
2020-09-22 10:39:00,3610.0,3722.0,-112.0,-106.17888888888889,-100.57446127832867,-111.78331649944911,TA101,3610.0,TA105,3722.0,Open
2020-09-22 10:59:00,3606.0,3712.0,-106.0,-106.19833333333334,-100.57158125215022,-111.82508541451645,TA105,3712.0,TA101,3606.0,Close
2020-09-22 11:02:00,3604.0,3716.0,-112.0,-106.20222222222222,-100.57089021112179,-111.83355423332264,TA101,3604.0,TA105,3716.0,Open
2020-09-22 11:07:00,3608.0,3714.0,-106.0,-106.205,-100.5713072478022,-111.8386927521978,TA105,3714.0,TA101,3608.0,Close
2020-09-22 11:13:00,3604.0,3716.0,-112.0,-106.21,-100.57112804629325,-111.84887195370673,TA101,3604.0,TA105,3716.0,Open
2020-09-22 21:27:00,3584.0,3690.0,-106.0,-106.40277777777777,-100.62886068335703,-112.17669487219851,TA105,3690.0,TA101,3584.0,Close
2020-09-23 09:13:00,3560.0,3674.0,-114.0,-106.565,-100.76086239505918,-112.36913760494082,TA101,3560.0,TA105,3674.0,Open
2020-09-24 09:53:00,3554.0,3660.0,-106.0,-107.3561111111111,-101.1872845379351,-113.52493768428711,TA105,3660.0,TA101,3554.0,Close
2020-09-24 10:59:00,3544.0,3658.0,-114.0,-107.41722222222222,-101.23922595124783,-113.59521849319661,TA101,3544.0,TA105,3658.0,Open
2020-09-30 14:20:00,3432.0,3540.0,-108.0,-109.64,-101.46156210842732,-117.81843789157269,TA105,3540.0,TA101,3432.0,Close
2020-10-09 10:14:00,3448.0,3566.0,-118.0,-109.89722222222223,-101.86574952201498,-117.92869492242947,TA101,3448.0,TA105,3566.0,Open
