Time,Main_Contract_Price,Sub_Contract_Price,Price_Gap,MA,SDx2,SDx-2,Buy_Symbol,Buy_Price,Sell_Symbol,Sell_Price,Transaction_Type
2020-07-01 21:58:00,2953.0,2749.0,204.0,185.7797965116279,203.2030715812948,168.35652144196098,M2105,2749.0,M2101,2953.0,Open
2020-07-07 21:01:00,2947.0,2758.0,189.0,189.17223837209303,207.3109344901271,171.03354225405897,M2101,2947.0,M2105,2758.0,Close
2020-07-20 09:51:00,2915.0,2706.0,209.0,191.05348837209303,207.70336477493018,174.40361196925588,M2105,2706.0,M2101,2915.0,Open
2020-07-30 09:12:00,2918.0,2713.0,205.0,207.65915697674419,242.98787703404483,172.33043691944354,M2101,2918.0,M2105,2713.0,Close
2020-08-05 14:41:00,2889.0,2718.0,171.0,207.6921511627907,244.05710185305028,171.32720047253113,M2101,2889.0,M2105,2718.0,Open
2020-08-31 10:58:00,2991.0,2827.0,164.0,163.00159883720931,192.11735532257745,133.88584235184118,M2105,2827.0,M2101,2991.0,Close
2020-09-02 10:13:00,2936.0,2799.0,137.0,158.63517441860466,179.92918010503263,137.3411687321767,M2101,2936.0,M2105,2799.0,Open
2020-09-10 21:08:00,2999.0,2849.0,150.0,149.82776162790697,177.156739516464,122.49878373934993,M2105,2849.0,M2101,2999.0,Close
2020-09-11 21:21:00,3073.0,2899.0,174.0,148.81133720930234,173.66129972687833,123.96137469172633,M2105,2899.0,M2101,3073.0,Open
